company_name,filing_period_raw,filing_period_display,end_year,lobbyist_compensation,lobbying_related_expenses,total
Deere & Company,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Deere & Company,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Deere & Company,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Deere & Company,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Deere & Company,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Deere & Company,2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
Deere & Company,2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
Deere & Company,2011-04-01-2011-12-31,Apr–Dec 2011,2011,37500.0,5000.0,42500.0
Deere & Company,2010-10-01-2011-03-31,Oct–Mar 2011,2011,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
"Deja Vu Of Nashville, Inc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2016-07-01-2016-12-31,Jul–Dec 2016,2016,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2016-01-01-2016-06-30,Jan–Jun 2016,2016,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2013-07-01-2013-12-31,Jul–Dec 2013,2013,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2012-07-01-2012-12-31,Jul–Dec 2012,2012,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2012-01-01-2012-06-30,Jan–Jun 2012,2012,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2011-04-01-2011-12-31,Apr–Dec 2011,2011,17500.0,5000.0,22500.0
"Deja Vu Of Nashville, Inc",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
"Delaware North Companies Gaming & Entertainment, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
"Delaware North Companies Gaming & Entertainment, Inc.",2020-07-01-2020-12-31,Jul–Dec 2020,2020,17500.0,5000.0,22500.0
"Delaware North Companies Gaming & Entertainment, Inc.",2020-01-01-2020-06-30,Jan–Jun 2020,2020,17500.0,5000.0,22500.0
"Delaware North Companies Gaming & Entertainment, Inc.",2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2019-01-01-2019-06-30,Jan–Jun 2019,2019,75000.0,5000.0,80000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
"Delaware North Companies Gaming & Entertainment, Inc.",2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
"Delaware North Companies Gaming & Entertainment, Inc.",2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Delek Us Holdings,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Delek Us Holdings,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Delek Us Holdings,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Delek Us Holdings,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Delek Us Holdings,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Delek Us Holdings,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Delek Us Holdings,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Delek Us Holdings,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Deliver The American Dream,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Deliver The American Dream,2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,17500.0,22500.0
Dell,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Dell,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Dell,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Dell,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Dell,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Dell,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Dell,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Dell,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Dell,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Dell,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Dell,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Dell,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Dell,2017-01-01-2017-06-30,Jan–Jun 2017,2017,37500.0,5000.0,42500.0
Dell,2016-07-01-2016-12-31,Jul–Dec 2016,2016,37500.0,5000.0,42500.0
Dell,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
Dell,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Dell,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Dell Technologies Inc. C/O 50 To 1 Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Dell Technologies Inc. C/O 50 To 1 Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Dell Technologies Inc. C/O 50 To 1 Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Dell Technologies Inc. C/O 50 To 1 Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Dell Technologies Inc. C/O Vantage Compliance,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2017-01-01-2017-06-30,Jan–Jun 2017,2017,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2016-07-01-2016-12-31,Jul–Dec 2016,2016,37500.0,5000.0,42500.0
Deloitte Consulting Llp,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,5000.0,10000.0
Deloitte Consulting Llp,2013-01-01-2013-06-30,Jan–Jun 2013,2013,75000.0,5000.0,80000.0
Deloitte Consulting Llp,2012-07-01-2012-12-31,Jul–Dec 2012,2012,37500.0,5000.0,42500.0
"Delta Capital Management, Llc",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Delta Dental,2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
Delta Dental,2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
Delta Dental,2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
Delta Dental,2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
Delta Dental,2023-07-01-2023-12-31,Jul–Dec 2023,2023,75000.0,5000.0,80000.0
Delta Dental,2023-01-01-2023-06-30,Jan–Jun 2023,2023,75000.0,5000.0,80000.0
Delta Dental,2022-07-01-2022-12-31,Jul–Dec 2022,2022,75000.0,5000.0,80000.0
Delta Dental,2022-01-01-2022-06-30,Jan–Jun 2022,2022,75000.0,5000.0,80000.0
Delta Dental,2021-07-01-2021-12-31,Jul–Dec 2021,2021,75000.0,5000.0,80000.0
Delta Dental,2021-01-01-2021-06-30,Jan–Jun 2021,2021,75000.0,5000.0,80000.0
Delta Dental,2020-07-01-2020-12-31,Jul–Dec 2020,2020,75000.0,5000.0,80000.0
Delta Dental,2020-01-01-2020-06-30,Jan–Jun 2020,2020,75000.0,5000.0,80000.0
Delta Dental,2019-07-01-2019-12-31,Jul–Dec 2019,2019,75000.0,5000.0,80000.0
Delta Dental,2019-01-01-2019-06-30,Jan–Jun 2019,2019,75000.0,5000.0,80000.0
Delta Dental,2018-07-01-2018-12-31,Jul–Dec 2018,2018,75000.0,5000.0,80000.0
Delta Dental,2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
Delta Dental,2017-07-01-2017-12-31,Jul–Dec 2017,2017,75000.0,5000.0,80000.0
Delta Dental,2017-01-01-2017-06-30,Jan–Jun 2017,2017,75000.0,5000.0,80000.0
Delta Dental,2016-07-01-2016-12-31,Jul–Dec 2016,2016,75000.0,5000.0,80000.0
Delta Dental,2016-01-01-2016-06-30,Jan–Jun 2016,2016,75000.0,5000.0,80000.0
Delta Dental,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Delta Dental,2015-01-01-2015-06-30,Jan–Jun 2015,2015,5000.0,5000.0,10000.0
Delta Dental,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Delta Dental,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Delta Dental,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Delta Dental,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Delta Dental,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Delta Dental,2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
Delta Dental,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Delta Dental,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Delta T Corporation Dba Big Ass Solutions,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Delta T Corporation Dba Big Ass Solutions,2016-01-01-2016-06-30,Jan–Jun 2016,2016,5000.0,375000.0,380000.0
"Dement Construction Company, Llc",2025-07-01-2025-12-31,Jul–Dec 2025,2025,75000.0,5000.0,80000.0
"Dement Construction Company, Llc",2025-01-01-2025-06-30,Jan–Jun 2025,2025,75000.0,5000.0,80000.0
"Dement Construction Company, Llc",2024-07-01-2024-12-31,Jul–Dec 2024,2024,75000.0,5000.0,80000.0
"Dement Construction Company, Llc",2024-01-01-2024-06-30,Jan–Jun 2024,2024,75000.0,5000.0,80000.0
"Dement Construction Company, Llc",2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
"Dement Construction Company, Llc",2018-01-01-2018-06-30,Jan–Jun 2018,2018,17500.0,5000.0,22500.0
"Dement Construction Company, Llc",2017-07-01-2017-12-31,Jul–Dec 2017,2017,17500.0,5000.0,22500.0
"Denbury Onshore, Llc",2012-01-01-2012-06-30,Jan–Jun 2012,2012,5000.0,5000.0,10000.0
"Denbury Onshore, Llc",2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
"Denbury Onshore, Llc",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Dennis Huffer-Former State Employee,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Dennis Huffer-Former State Employee,2017-01-01-2017-06-30,Jan–Jun 2017,2017,5000.0,5000.0,10000.0
Dennis Huffer-Former State Employee,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
"Denso International America, Inc.",2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,17500.0,22500.0
"Denso International America, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,17500.0,22500.0
"Denso International America, Inc.",2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,17500.0,22500.0
"Denso International America, Inc.",2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,17500.0,22500.0
"Denso International America, Inc.",2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,17500.0,22500.0
"Denso International America, Inc.",2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,17500.0,22500.0
"Denso International America, Inc.",2022-07-01-2022-12-31,Jul–Dec 2022,2022,5000.0,17500.0,22500.0
"Denso International America, Inc.",2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
Dentaquest Of Tennessee Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Dentaquest Of Tennessee Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Dentaquest Of Tennessee Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2021-07-01-2021-12-31,Jul–Dec 2021,2021,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2021-01-01-2021-06-30,Jan–Jun 2021,2021,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2020-07-01-2020-12-31,Jul–Dec 2020,2020,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2020-01-01-2020-06-30,Jan–Jun 2020,2020,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2019-07-01-2019-12-31,Jul–Dec 2019,2019,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2019-01-01-2019-06-30,Jan–Jun 2019,2019,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2018-07-01-2018-12-31,Jul–Dec 2018,2018,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2018-01-01-2018-06-30,Jan–Jun 2018,2018,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2017-07-01-2017-12-31,Jul–Dec 2017,2017,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2017-01-01-2017-06-30,Jan–Jun 2017,2017,17500.0,5000.0,22500.0
Dentaquest Of Tennessee Llc,2016-07-01-2016-12-31,Jul–Dec 2016,2016,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2016-01-01-2016-06-30,Jan–Jun 2016,2016,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2015-07-01-2015-12-31,Jul–Dec 2015,2015,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2015-01-01-2015-06-30,Jan–Jun 2015,2015,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2014-07-01-2014-12-31,Jul–Dec 2014,2014,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2014-01-01-2014-06-30,Jan–Jun 2014,2014,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2013-07-01-2013-12-31,Jul–Dec 2013,2013,37500.0,5000.0,42500.0
Dentaquest Of Tennessee Llc,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
Devry University,2022-01-01-2022-06-30,Jan–Jun 2022,2022,5000.0,5000.0,10000.0
Devry University,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Devry University,2021-01-01-2021-06-30,Jan–Jun 2021,2021,17500.0,5000.0,22500.0
Dew Investments,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Dew Investments,2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
"Dexcom, Inc.",2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
"Dexcom, Inc.",2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
"Dexcom, Inc.",2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
"Dexcom, Inc.",2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
"Dexcom, Inc.",2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
"Dexcom, Inc.",2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
"Dexcom, Inc.",2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
"Dexcom, Inc.",2022-01-01-2022-06-30,Jan–Jun 2022,2022,37500.0,5000.0,42500.0
"Dexcom, Inc.",2021-07-01-2021-12-31,Jul–Dec 2021,2021,17500.0,5000.0,22500.0
"Dexcom, Inc.",2021-01-01-2021-06-30,Jan–Jun 2021,2021,5000.0,5000.0,10000.0
"Dexcom, Inc.",2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
"Dexcom, Inc.",2020-01-01-2020-06-30,Jan–Jun 2020,2020,5000.0,5000.0,10000.0
"Dexcom, Inc.",2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
"Dexcom, Inc.",2019-01-01-2019-06-30,Jan–Jun 2019,2019,5000.0,5000.0,10000.0
"Dexcom, Inc.",2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Dga Residential Llc,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Dga Residential Llc,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Dga Residential Llc,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Dga Residential Llc,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Dga Residential Llc,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
Diageo North America,2025-07-01-2025-12-31,Jul–Dec 2025,2025,37500.0,5000.0,42500.0
Diageo North America,2025-01-01-2025-06-30,Jan–Jun 2025,2025,37500.0,5000.0,42500.0
Diageo North America,2024-07-01-2024-12-31,Jul–Dec 2024,2024,37500.0,5000.0,42500.0
Diageo North America,2024-01-01-2024-06-30,Jan–Jun 2024,2024,37500.0,5000.0,42500.0
Diageo North America,2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Diageo North America,2023-01-01-2023-06-30,Jan–Jun 2023,2023,5000.0,5000.0,10000.0
Diageo North America,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Diageo North America,2022-01-01-2022-06-30,Jan–Jun 2022,2022,75000.0,5000.0,80000.0
Diageo North America,2021-07-01-2021-12-31,Jul–Dec 2021,2021,5000.0,5000.0,10000.0
Diageo North America,2021-01-01-2021-06-30,Jan–Jun 2021,2021,75000.0,5000.0,80000.0
Diageo North America,2020-07-01-2020-12-31,Jul–Dec 2020,2020,5000.0,5000.0,10000.0
Diageo North America,2020-01-01-2020-06-30,Jan–Jun 2020,2020,75000.0,5000.0,80000.0
Diageo North America,2019-07-01-2019-12-31,Jul–Dec 2019,2019,5000.0,5000.0,10000.0
Diageo North America,2019-01-01-2019-06-30,Jan–Jun 2019,2019,75000.0,5000.0,80000.0
Diageo North America,2018-07-01-2018-12-31,Jul–Dec 2018,2018,5000.0,5000.0,10000.0
Diageo North America,2018-01-01-2018-06-30,Jan–Jun 2018,2018,75000.0,5000.0,80000.0
Diageo North America,2017-07-01-2017-12-31,Jul–Dec 2017,2017,5000.0,5000.0,10000.0
Diageo North America,2017-01-01-2017-06-30,Jan–Jun 2017,2017,75000.0,5000.0,80000.0
Diageo North America,2016-07-01-2016-12-31,Jul–Dec 2016,2016,5000.0,5000.0,10000.0
Diageo North America,2016-01-01-2016-06-30,Jan–Jun 2016,2016,75000.0,5000.0,80000.0
Diageo North America,2015-07-01-2015-12-31,Jul–Dec 2015,2015,5000.0,5000.0,10000.0
Diageo North America,2015-01-01-2015-06-30,Jan–Jun 2015,2015,75000.0,5000.0,80000.0
Diageo North America,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Diageo North America,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Diageo North America,2013-07-01-2013-12-31,Jul–Dec 2013,2013,75000.0,5000.0,80000.0
Diageo North America,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
"Diamond Jaxx Baseball Club, Llc",2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
"Diamond Jaxx Baseball Club, Llc",2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,37500.0,42500.0
Diatech Oncology,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Diatech Oncology,2013-01-01-2013-06-30,Jan–Jun 2013,2013,17500.0,5000.0,22500.0
"Digital Sandbox, Llc Dba Haystax",2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
"Digital Sandbox, Llc Dba Haystax",2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
"Digital Sandbox, Llc Dba Haystax",2023-07-01-2023-12-31,Jul–Dec 2023,2023,37500.0,5000.0,42500.0
Diramed,2014-07-01-2014-12-31,Jul–Dec 2014,2014,5000.0,5000.0,10000.0
Diramed,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Direct Marketing Association,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Directv,2025-07-01-2025-12-31,Jul–Dec 2025,2025,17500.0,5000.0,22500.0
Directv,2025-01-01-2025-06-30,Jan–Jun 2025,2025,17500.0,5000.0,22500.0
Directv,2024-07-01-2024-12-31,Jul–Dec 2024,2024,17500.0,5000.0,22500.0
Directv,2024-01-01-2024-06-30,Jan–Jun 2024,2024,17500.0,5000.0,22500.0
Directv,2023-07-01-2023-12-31,Jul–Dec 2023,2023,17500.0,5000.0,22500.0
Directv,2023-01-01-2023-06-30,Jan–Jun 2023,2023,37500.0,5000.0,42500.0
Directv,2022-07-01-2022-12-31,Jul–Dec 2022,2022,37500.0,5000.0,42500.0
Directv,2022-01-01-2022-06-30,Jan–Jun 2022,2022,17500.0,5000.0,22500.0
Directv,2015-07-01-2015-12-31,Jul–Dec 2015,2015,17500.0,5000.0,22500.0
Directv,2015-01-01-2015-06-30,Jan–Jun 2015,2015,17500.0,5000.0,22500.0
Directv,2014-07-01-2014-12-31,Jul–Dec 2014,2014,17500.0,5000.0,22500.0
Directv,2014-01-01-2014-06-30,Jan–Jun 2014,2014,17500.0,5000.0,22500.0
Directv,2013-07-01-2013-12-31,Jul–Dec 2013,2013,125000.0,5000.0,130000.0
Directv,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Directv,2011-04-01-2011-12-31,Apr–Dec 2011,2011,5000.0,5000.0,10000.0
Directv,2010-10-01-2011-03-31,Oct–Mar 2011,2011,5000.0,5000.0,10000.0
Disability Law & Advocacy Center,2014-01-01-2014-06-30,Jan–Jun 2014,2014,5000.0,5000.0,10000.0
Disability Law & Advocacy Center,2013-07-01-2013-12-31,Jul–Dec 2013,2013,5000.0,5000.0,10000.0
Disability Law & Advocacy Center,2013-01-01-2013-06-30,Jan–Jun 2013,2013,5000.0,5000.0,10000.0
Disability Law & Advocacy Center,2012-07-01-2012-12-31,Jul–Dec 2012,2012,5000.0,5000.0,10000.0
Disability Rights Tennessee,2025-07-01-2025-12-31,Jul–Dec 2025,2025,5000.0,5000.0,10000.0
Disability Rights Tennessee,2025-01-01-2025-06-30,Jan–Jun 2025,2025,5000.0,5000.0,10000.0
Disability Rights Tennessee,2024-07-01-2024-12-31,Jul–Dec 2024,2024,5000.0,5000.0,10000.0
Disability Rights Tennessee,2024-01-01-2024-06-30,Jan–Jun 2024,2024,5000.0,5000.0,10000.0
Disability Rights Tennessee,2023-07-01-2023-12-31,Jul–Dec 2023,2023,5000.0,5000.0,10000.0
